task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,edit_used,edit_parse_ok,edit_parse_reason,diff_export_ok,diff_export_reason,format_used,format_ok,format_reason,apply_check_ok,apply_check_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
django__django-12286,0,Qwen/Qwen2.5-Coder-7B-Instruct,1389701604b526901933b83fb2aa28bafeccc24d31c2360b94fb7ee4354372a7,B-v2-step2-4,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,0.9204435348510742,0.6116983890533447,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-23T12:17:08.732655,42
django__django-12308,0,Qwen/Qwen2.5-Coder-7B-Instruct,7fb17b8859349c66b62fe15a4bbca4ea4d43562aee6b7fcb73d451b708afd617,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.4082581996917725,1.5427708625793457,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,5,1,1,2026-02-23T12:17:10.265362,42
django__django-12453,0,Qwen/Qwen2.5-Coder-7B-Instruct,dee2d42b99843dbc282bc24dc384ab64c2c2d5e5703bcd890c440e3a1a7352fd,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.101778268814087,1.5344607830047607,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,3,8,1,2026-02-23T12:17:13.282880,42
django__django-12470,0,Qwen/Qwen2.5-Coder-7B-Instruct,eb6e4eb0024875006150c96024d1ea24c103b1e8ef2a7be9f17473456777f745,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.0509741306304932,1.5632908344268799,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,8,2,1,2026-02-23T12:17:15.976105,42
django__django-12497,0,Qwen/Qwen2.5-Coder-7B-Instruct,41503ed40290630d73059b6ca6a77bdafdbe3abeb854c3aba414c44f8a4d8166,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.647484540939331,1.6606509685516357,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,15,1,1,2026-02-23T12:17:18.624795,42
django__django-12589,0,Qwen/Qwen2.5-Coder-7B-Instruct,b673ac16d880c57ecf63b70ee06818086eca490a0f9bbf8cfd4ff294303b2a70,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,2.48590087890625,1.4672088623046875,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,14,2,1,2026-02-23T12:17:21.962148,42
django__django-12700,0,Qwen/Qwen2.5-Coder-7B-Instruct,c6cac01882d03c678caf4492491bb83ab3bde2ee13dff5058816dfb6bdb6c7d8,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.7355272769927979,1.4769468307495117,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,9,3,1,2026-02-23T12:17:25.946692,42
django__django-12708,0,Qwen/Qwen2.5-Coder-7B-Instruct,96d3caf05412ebebea4363c8d129afd836c65135cac1b930cea3c1121530cfdf,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.883122444152832,1.4522604942321777,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,3,1,2026-02-23T12:17:29.193411,42
django__django-12747,0,Qwen/Qwen2.5-Coder-7B-Instruct,0d49b300bd22b6da7ff43c81c5de82b832ddab20bb129cd45b7bc5a173fe09bd,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.3209459781646729,1.6205341815948486,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,4,3,1,2026-02-23T12:17:31.559975,42
django__django-12856,0,Qwen/Qwen2.5-Coder-7B-Instruct,718db93b9ce35c3b1aced62d70654597f8fa57d79dc37139e8854ef870f2a816,B-v2-step2-4,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,2.071305990219116,0.5753195285797119,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-23T12:17:34.528613,42
django__django-12908,0,Qwen/Qwen2.5-Coder-7B-Instruct,2864def1c5c63d007bbdf37e653555dfa962ab756d7aa4d23b9ae5c821110994,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,2.185863733291626,1.5160093307495117,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,8,3,1,2026-02-23T12:17:37.175690,42
django__django-12915,0,Qwen/Qwen2.5-Coder-7B-Instruct,b756bfd454e58629f510f5894215262612242789899c100d178ce3433cb771b8,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.8734047412872314,1.4602153301239014,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,3,0,1,2026-02-23T12:17:40.906301,42
django__django-12983,0,Qwen/Qwen2.5-Coder-7B-Instruct,78ca97187344946d3632f8de6def7584dd10d6e89d60fcd9070e1671de66eb03,B-v2-step2-4,False,EDIT_PARSE,GEN_FAIL,invalid_edit_script,-1,2.2886366844177246,0.49425196647644043,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,False,invalid_edit_script,False,empty_generated_diff:EDIT_PARSE:invalid_edit_script,,,,,,0,0,0,2026-02-23T12:17:43.277182,42
django__django-13028,0,Qwen/Qwen2.5-Coder-7B-Instruct,5730688a3439ae8ae8f807f3e8d55017a6357e0fee27040c65a13afe84851f22,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,3.4921975135803223,1.475010633468628,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,30,2,1,2026-02-23T12:17:46.060489,42
django__django-13033,0,Qwen/Qwen2.5-Coder-7B-Instruct,aa1e4661ff7885e9973ede8b0535cb7e5d43a35efc3dd3e103f68e477ed3e8b1,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,2.2100090980529785,1.459660291671753,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,12,1,1,2026-02-23T12:17:51.054434,42
django__django-13158,0,Qwen/Qwen2.5-Coder-7B-Instruct,067773206f404be3b46e4e79e5cff04ccc2070ec2cc121d3382fb7eb98f38048,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,2.400236129760742,1.5246989727020264,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,20,1,1,2026-02-23T12:17:54.746471,42
django__django-13220,0,Qwen/Qwen2.5-Coder-7B-Instruct,09d2e4ea7fcf7bf82a223c43859795ceeaa04459a7916ba0db8a7a133c8779fd,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,2.247687816619873,1.4724624156951904,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,14,0,1,2026-02-23T12:17:58.706367,42
django__django-13230,0,Qwen/Qwen2.5-Coder-7B-Instruct,03a0c608206cf285a4a33e869bec042bbd7610c5d4592aae28929a5a01a313f3,B-v2-step2-4,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,2.0709609985351562,0.534719705581665,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-23T12:18:02.458401,42
django__django-13265,0,Qwen/Qwen2.5-Coder-7B-Instruct,9ac7501dfa880ffc6b51ba0b52cd1eef1eee89c0ab38310e63702ed9b7f69cf0,B-v2-step2-4,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.9093756675720215,0.6006765365600586,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-23T12:18:05.064486,42
django__django-13315,0,Qwen/Qwen2.5-Coder-7B-Instruct,7acf4f781d66d8345ce74b8943dc5b70be74174a75c2e5c09d0db15835e40dd0,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.8360137939453125,1.515604019165039,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,2,4,1,2026-02-23T12:18:07.574952,42
django__django-13321,0,Qwen/Qwen2.5-Coder-7B-Instruct,4709d8cc1ee92af35df784074ea157c675594c37c416b8e244431c9e5ebfad8a,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.456916093826294,1.5173332691192627,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,3,2,1,2026-02-23T12:18:09.974225,42
django__django-13401,0,Qwen/Qwen2.5-Coder-7B-Instruct,6dc7d0b16882453ee8d24aa56504cd0911611bd28db88de5afc95dd91ae53716,B-v2-step2-4,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.209047555923462,0.6772446632385254,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-23T12:18:12.994215,42
django__django-13447,0,Qwen/Qwen2.5-Coder-7B-Instruct,e0fd9d24e67133d03403ee7d311cd30154b9863ee464e18f6296f3c87b70134d,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.7657790184020996,1.5560357570648193,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,10,1,2,2026-02-23T12:18:14.880901,42
django__django-13448,0,Qwen/Qwen2.5-Coder-7B-Instruct,92bf4ddaffc67ca28bdba2a212fc3a9b13890e66e83947b12c2ad2fb6563796c,B-v2-step2-4,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,2.10994815826416,0.5695531368255615,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-23T12:18:18.278769,42
django__django-13551,0,Qwen/Qwen2.5-Coder-7B-Instruct,fc09ab2532656166865d5ab57a9eb1bdf531c133e36965c390d1ff9095f6c49d,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.5695443153381348,1.4973618984222412,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,4,1,1,2026-02-23T12:18:20.958680,42
django__django-13590,0,Qwen/Qwen2.5-Coder-7B-Instruct,fa0be1efc6b56bcde5990faebb27411489ff762152433349d9234bf7425e77ec,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.7232398986816406,1.7858366966247559,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,2,1,2026-02-23T12:18:24.061722,42
django__django-13658,0,Qwen/Qwen2.5-Coder-7B-Instruct,2528e5ccf387c1c4fa275848c214adb499660191ec6d3b21ba97695f16a9011a,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.1689708232879639,1.501091718673706,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,5,1,1,2026-02-23T12:18:26.594424,42
django__django-13660,0,Qwen/Qwen2.5-Coder-7B-Instruct,5cdc6413824b8a2e8b3ee6179ab219a6e3f5d8597d06da07a4242627a07592f5,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.8205342292785645,1.5803697109222412,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,2,1,2026-02-23T12:18:29.298120,42
django__django-13710,0,Qwen/Qwen2.5-Coder-7B-Instruct,16a1b18465be237520afc5c3173a110610df320221441b123ab30e0dd1814c38,B-v2-step2-4,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,0.7713127136230469,0.559715986251831,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-23T12:18:31.721201,42
django__django-13757,0,Qwen/Qwen2.5-Coder-7B-Instruct,4c170b96a3b37b9b54b2ba58f5c9a9bd12a4ec7cf0f8091d7d01ad7b4f7a2729,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.100379228591919,1.561657190322876,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,4,2,1,2026-02-23T12:18:33.052707,42
django__django-13768,0,Qwen/Qwen2.5-Coder-7B-Instruct,41600b743e993c8fea8ad3984a00e920db8f8249e408a3251f65a2b1394b9083,B-v2-step2-4,False,EDIT_APPLY,APPLY_FAIL,edit_apply_range_oob,-1,1.3570945262908936,0.5147616863250732,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_range_oob,,,,,,0,0,0,2026-02-23T12:18:35.791436,42
django__django-13925,0,Qwen/Qwen2.5-Coder-7B-Instruct,52b3d69b52a350c5e76f6c9f64b29917b4d09fdf4137f9481a9ed607a661e2b0,B-v2-step2-4,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.2019531726837158,0.5273807048797607,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-23T12:18:37.663683,42
django__django-13933,0,Qwen/Qwen2.5-Coder-7B-Instruct,282aa826a64985b49d6ec6e18d6e5fbe479c7302cedb22bb71003db4a9c20cac,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.9369473457336426,1.4258322715759277,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,3,1,2026-02-23T12:18:39.393475,42
django__django-13964,0,Qwen/Qwen2.5-Coder-7B-Instruct,80dc4582f20b64d6480eae3859bf8411bfa97a2c93fc591473ea4d76d95187cc,B-v2-step2-4,False,EXEC,EXEC_FAIL,docker_image_not_found,125,2.5589232444763184,1.5623128414154053,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,21,0,2,2026-02-23T12:18:41.778350,42
