task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,format_used,format_ok,format_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
django__django-13964,0,Qwen/Qwen2.5-Coder-7B-Instruct,80dc4582f20b64d6480eae3859bf8411bfa97a2c93fc591473ea4d76d95187cc,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.4565515518188477,0.5098876953125,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,1,0,1,2026-02-17T10:00:21.575590,42
django__django-14016,0,Qwen/Qwen2.5-Coder-7B-Instruct,0fd60eec5416d3e85dea0a0fadcb40152c9b9c880585b83a535b034cdf61da20,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.050546884536743,0.630918025970459,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 21,2,1,1,2026-02-17T10:00:24.925823,42
django__django-14017,0,Qwen/Qwen2.5-Coder-7B-Instruct,31c7d760010385cbc142a1cd8c2381f892cb4c2db7cf092f81e64e86903a98b6,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.5079388618469238,0.4945197105407715,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,3,0,1,2026-02-17T10:00:29.590840,42
django__django-14155,0,Qwen/Qwen2.5-Coder-7B-Instruct,063cae90953d7a91366821f52da9ac5e7045569c2714e65025ddba6ad5e05ae3,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.1372992992401123,0.6088364124298096,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 23,5,0,1,2026-02-17T10:00:33.029008,42
django__django-14238,0,Qwen/Qwen2.5-Coder-7B-Instruct,e17ca3471a1da3b04dc7d1fd7db914e0314a53c2087345d337172ffa740bc962,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.777735948562622,0.5141141414642334,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 26,2,2,2,2026-02-17T10:00:37.824779,42
django__django-14382,0,Qwen/Qwen2.5-Coder-7B-Instruct,8a7d1eca29d48367065d85a9b83e2e65da2d8f64831f464c38ccce3026f2689e,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.5918378829956055,0.5139234066009521,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,1,1,1,2026-02-17T10:00:43.830412,42
django__django-14411,0,Qwen/Qwen2.5-Coder-7B-Instruct,71f8fdfc2e0440b2f4981f8fcd842adae681a7bad5d38deb85c6493f3b5299ea,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,0.9869177341461182,0.5093693733215332,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 9,1,1,1,2026-02-17T10:00:47.455073,42
django__django-14534,0,Qwen/Qwen2.5-Coder-7B-Instruct,d88e2ad1688f9b582a0dec63ace96fca3947f7ce5a8fd8c850ebd4ea965e8ca8,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.1965885162353516,0.5423228740692139,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,1,1,1,2026-02-17T10:00:49.865915,42
django__django-14580,0,Qwen/Qwen2.5-Coder-7B-Instruct,cc1c5a56121084f4dbb9398fed2c3a89b97c3eedd96f1bbe0928d0baea807838,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,4.110180616378784,0.7223484516143799,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 38,4,2,1,2026-02-17T10:00:52.726486,42
django__django-14608,0,Qwen/Qwen2.5-Coder-7B-Instruct,7353698aae63e8a15948cbcaa8d62f52d8ce7495b10e708cb0e4198a266e9028,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.639688491821289,0.5183234214782715,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,4,0,1,2026-02-17T10:01:01.608732,42
django__django-14667,0,Qwen/Qwen2.5-Coder-7B-Instruct,f6d368167006727531badf48b364a91bfa04123de861cdc9d52dec1976999640,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.564474582672119,0.6789004802703857,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 26,3,0,1,2026-02-17T10:01:05.476328,42
django__django-14672,0,Qwen/Qwen2.5-Coder-7B-Instruct,f2fa6df4a3076abaf5f64f72a726ec30e6e9151d01b1964d7a325cf14e287e99,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.04017066955566406,0.04017066955566406,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",False,False,,0,0,0,2026-02-17T10:01:11.212298,42
django__django-14730,0,Qwen/Qwen2.5-Coder-7B-Instruct,0c746a5db6d624d78e55d81daa6ee3c3f217ee3f592b2e664d42c1551d03097e,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.6373987197875977,0.4933140277862549,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 11,3,0,1,2026-02-17T10:01:11.252893,42
django__django-14752,0,Qwen/Qwen2.5-Coder-7B-Instruct,33d3f259de4de68aa2301b73821928d97da44d5ee04fa33a4e709b9a59ddc43c,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,4.507218599319458,0.6548411846160889,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,14,8,1,2026-02-17T10:01:14.957205,42
django__django-14787,0,Qwen/Qwen2.5-Coder-7B-Instruct,08b0cf03c26de17df153e6099bc2f252b36505b732f0049d6633f344e5e87de9,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.9642305374145508,0.5172252655029297,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 19,2,0,1,2026-02-17T10:01:24.567711,42
django__django-14855,0,Qwen/Qwen2.5-Coder-7B-Instruct,1d8e22dcb12c2802acdd0aff7a0f61b800ed9c61e84bf3f3eddcd8152786ec55,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.5137059688568115,0.5450613498687744,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 11,1,1,1,2026-02-17T10:01:28.932904,42
django__django-14915,0,Qwen/Qwen2.5-Coder-7B-Instruct,9253f797ab6d7fa867691d9dc76deba7068a06a02dbb5a04dcd2033b19f25dcc,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.3444130420684814,0.521965503692627,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 21,5,1,1,2026-02-17T10:01:32.423203,42
django__django-14997,0,Qwen/Qwen2.5-Coder-7B-Instruct,23cd420e4895a0606d67f8c6f53249f6453e0629e2aa4e264178e08bc231c06a,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.04026222229003906,0.04026222229003906,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",False,False,,0,0,0,2026-02-17T10:01:37.549114,42
django__django-14999,0,Qwen/Qwen2.5-Coder-7B-Instruct,c8b12719bfe095c3166423ef7f622ec57ce552b828a3ff6eafe21b240e81639d,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.033514976501465,0.5114955902099609,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,2,0,1,2026-02-17T10:01:37.589644,42
django__django-15061,0,Qwen/Qwen2.5-Coder-7B-Instruct,f6d756cbec3d799061d6354b4171f70656c9b5550175107bfce2677f87777ee4,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.7337958812713623,0.49884700775146484,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 11,0,1,1,2026-02-17T10:01:42.101285,42
django__django-15202,0,Qwen/Qwen2.5-Coder-7B-Instruct,7f1da07199eefda724d4b151c1f7ca52bbd09a52e83a1660d0739ad9e32c115a,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.550508975982666,0.5355546474456787,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 22,2,2,1,2026-02-17T10:01:45.981890,42
django__django-15213,0,Qwen/Qwen2.5-Coder-7B-Instruct,1ee190dd3e35d020a99b1ecc861267b99228011e244e5e45c3b0b9def0b70a5a,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.4548349380493164,0.5624194145202637,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,3,0,1,2026-02-17T10:01:51.550952,42
django__django-15252,0,Qwen/Qwen2.5-Coder-7B-Instruct,75cf9946c03c43716f9fed3feb6a3386e1065f77872cf3c20dd9cb15b757fc2f,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,3.872154951095581,0.4992222785949707,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 27,5,2,2,2026-02-17T10:01:54.950308,42
django__django-15320,0,Qwen/Qwen2.5-Coder-7B-Instruct,71c58246131dbc7dbd1be82535002c2f7ce068c06515c903ba4f3f4240ed932a,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.5370395183563232,0.49919843673706055,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,1,0,1,2026-02-17T10:02:02.809190,42
django__django-15347,0,Qwen/Qwen2.5-Coder-7B-Instruct,80d9bb23a57e8c88fac85f2ab183baded95f650bf811e206f5eecd481924f05c,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.291027545928955,0.49498534202575684,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 21,2,2,1,2026-02-17T10:02:06.301418,42
django__django-15388,0,Qwen/Qwen2.5-Coder-7B-Instruct,14de46e5c701bf38afd9aa114a423edda38b445f0cc9f0ace0b55b536d356a28,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.0741336345672607,0.5029547214508057,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 20,2,0,1,2026-02-17T10:02:11.122181,42
django__django-15400,0,Qwen/Qwen2.5-Coder-7B-Instruct,197cd1b8eb7c80af5622067ba5aef53d2b0e3b23e2805e3d137e643e1de29a37,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.6752142906188965,0.6239011287689209,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 15,5,0,1,2026-02-17T10:02:15.703167,42
django__django-15498,0,Qwen/Qwen2.5-Coder-7B-Instruct,59f3c94936ec4f4586eac66710bf859e3a37ddc4a48f32182ed36f44a84be11f,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.458831548690796,0.550689697265625,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,1,1,1,2026-02-17T10:02:19.616167,42
django__django-15695,0,Qwen/Qwen2.5-Coder-7B-Instruct,a8ee8cfd309e281e509125c0e16b2a7c002e84ef7209a749f3556384a8d5f4b1,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.0443623065948486,0.5246715545654297,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,1,1,1,2026-02-17T10:02:23.009441,42
django__django-15738,0,Qwen/Qwen2.5-Coder-7B-Instruct,83d8d1f27a5cfe09c485169d9ccde7a109956e586ab0bbc05fe5e3f93e1cad3e,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_hunk_failed,1,3.0278842449188232,0.6254825592041016,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_hunk_failed:error: patch failed: tests/str/models.py:10,4,4,1,2026-02-17T10:02:27.555433,42
django__django-15781,0,Qwen/Qwen2.5-Coder-7B-Instruct,49ab006428f1dd0392974e573638ace6085731684b0c3737cbdb10b159f7db13,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.21382737159729,0.5056014060974121,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,1,1,1,2026-02-17T10:02:34.167263,42
django__django-15789,0,Qwen/Qwen2.5-Coder-7B-Instruct,b498ab9bd272d80746744d521bbcf8e9be384a4cd130a23af92a8c98aa2b54b4,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,4.541689395904541,0.6013088226318359,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 47,8,2,2,2026-02-17T10:02:39.036162,42
django__django-15790,0,Qwen/Qwen2.5-Coder-7B-Instruct,2bc2745757c783601712ddc67363a999e064fffd1ec54407b3283e44700da63f,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.8303582668304443,0.5029780864715576,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 10,1,1,1,2026-02-17T10:02:48.741863,42
